query_id,subject_id,perc_identity,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
tr|A0A8V1A0W6|A0A8V1A0W6_CHICK,sp|Q13352|CENPR_HUMAN,41.243,177,100,3,10,184,3,177,7.24e-34,118
tr|A0A8V1A0W7|A0A8V1A0W7_CHICK,sp|P59817|Z280A_HUMAN,46.154,26,14,0,30,55,434,459,0.026,31.2
tr|A0A8V1A0Y1|A0A8V1A0Y1_CHICK,sp|Q96B21|TM45B_HUMAN,51.852,243,113,2,77,319,1,239,2.91e-89,269
tr|A0A8V1A0Y2|A0A8V1A0Y2_CHICK,sp|Q13352|CENPR_HUMAN,42.945,163,90,2,1,161,1,162,7.77e-33,116
tr|A0A8V1A0Y5|A0A8V1A0Y5_CHICK,sp|Q9H4G0|E41L1_HUMAN,64.759,332,95,8,895,1211,557,881,9.99e-91,312
tr|A0A8V1A0Y9|A0A8V1A0Y9_CHICK,sp|Q6ICL3|TNG2_HUMAN,57.592,191,77,3,112,298,85,275,4.96e-75,230
tr|A0A8V1A0Z2|A0A8V1A0Z2_CHICK,sp|Q9H0C8|ILKAP_HUMAN,80.457,394,48,5,1,367,1,392,0,628
tr|A0A8V1A0Z3|A0A8V1A0Z3_CHICK,sp|Q99759|M3K3_HUMAN,60.51,628,193,10,1,579,1,622,0,719
tr|A0A8V1A0Z4|A0A8V1A0Z4_CHICK,sp|O43822|CF410_HUMAN,60.664,211,73,3,89,294,48,253,1.85e-76,233
tr|A0A8V1A0Z7|A0A8V1A0Z7_CHICK,sp|Q9H8M1|CQ10B_HUMAN,73.659,205,53,1,26,229,34,238,2.04e-112,321
tr|A0A8V1A0Z9|A0A8V1A0Z9_CHICK,sp|O43847|NRDC_HUMAN,84.938,883,133,0,166,1048,204,1086,0,1597
tr|A0A8V1A103|A0A8V1A103_CHICK,sp|Q9H4G0|E41L1_HUMAN,85.179,560,66,4,1,547,1,556,0,938
tr|A0A8V1A103|A0A8V1A103_CHICK,sp|Q9H4G0|E41L1_HUMAN,71.613,155,24,4,593,731,731,881,4.92e-41,161
tr|A0A8V1A106|A0A8V1A106_CHICK,sp|Q9Y2B0|CNPY2_HUMAN,77.778,117,24,1,30,144,20,136,2.85e-64,199
tr|A0A8V1A107|A0A8V1A107_CHICK,sp|Q8TB96|TIP_HUMAN,79.558,543,107,2,10,549,71,612,0,902
tr|A0A8V1A107|A0A8V1A107_CHICK,sp|Q8TB96|TIP_HUMAN,23.894,226,130,8,147,368,52,239,0.37,33.5
tr|A0A8V1A110|A0A8V1A110_CHICK,sp|P19237|TNNI1_HUMAN,88.298,188,21,1,125,312,1,187,6.7e-108,311
tr|A0A8V1A111|A0A8V1A111_CHICK,sp|Q5HYI8|RABL3_HUMAN,92.342,222,17,0,5,226,15,236,1.44e-154,427
tr|A0A8V1A113|A0A8V1A113_CHICK,sp|Q8TB96|TIP_HUMAN,75.043,581,116,3,25,577,33,612,0,892
tr|A0A8V1A114|A0A8V1A114_CHICK,sp|O75190|DNJB6_HUMAN,78.834,326,69,0,1,326,1,326,3.34e-135,386
tr|A0A8V1A116|A0A8V1A116_CHICK,sp|O43847|NRDC_HUMAN,84.938,883,133,0,166,1048,204,1086,0,1600
tr|A0A8V1A117|A0A8V1A117_CHICK,sp|Q8WUY9|DEP1B_HUMAN,50.669,523,227,7,1,498,1,517,4.1e-158,459
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,48.927,2236,969,33,4,2114,59,2246,0,2131
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,35.879,995,465,24,1382,2288,1337,2246,1.82e-154,540
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,35.15,936,479,26,1766,2611,1349,2246,3.7e-137,484
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,33.964,845,450,21,1930,2689,1330,2151,3.53e-117,419
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,46.951,164,80,2,1954,2114,3924,4083,1.24e-33,143
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,46.951,164,80,2,2128,2288,3924,4083,1.24e-33,143
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,46.951,164,80,2,2302,2462,3924,4083,1.24e-33,143
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,47.273,165,78,4,2128,2288,3193,3352,1.31e-33,143
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,47.468,158,78,3,1780,1933,3193,3349,2e-33,142
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,47.468,158,78,3,1954,2107,3193,3349,2e-33,142
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,49.315,146,71,1,1780,1922,3924,4069,2.84e-33,142
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,49.045,157,72,4,1957,2105,4598,4754,1.6e-32,139
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,49.045,157,72,4,2131,2279,4598,4754,1.6e-32,139
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,49.045,157,72,4,2305,2453,4598,4754,1.6e-32,139
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,51.145,131,57,2,1813,1940,3524,3650,4.87e-32,138
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,51.145,131,57,2,1987,2114,3524,3650,4.87e-32,138
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,51.145,131,57,2,2161,2288,3524,3650,4.87e-32,138
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,46.203,158,69,4,1790,1931,4597,4754,5.12e-32,138
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,54.955,111,47,1,2335,2442,3524,3634,3.5e-31,135
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,40.097,207,81,5,2294,2462,3151,3352,3.83e-31,135
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,39.901,203,70,6,1959,2114,3155,3352,4.15e-30,132
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,39.167,240,102,7,1704,1940,3154,3352,8.82e-30,130
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,44.654,159,83,3,1406,1559,3924,4082,9.75e-30,130
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,38.278,209,78,4,1735,1940,3923,4083,2.3e-28,126
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,43.396,159,85,3,1406,1559,3193,3351,2.65e-28,125
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,45.695,151,73,5,1411,1553,3498,3647,4.85e-28,125
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,45.205,146,72,4,1400,1540,4596,4738,5.73e-28,124
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,38.298,141,81,3,1245,1380,4603,4742,2.05e-20,99.8
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,42.857,98,51,2,1270,1362,3954,4051,2.15e-19,96.7
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,42.857,98,51,2,1270,1362,3223,3320,3.58e-19,95.9
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,26.024,415,226,17,834,1193,4912,5300,4.23e-19,95.5
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,41.837,98,52,2,1270,1362,3521,3618,6.17e-19,95.1
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,36.585,164,72,3,2476,2611,3924,4083,9.88e-18,90.9
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,34.194,155,92,4,1562,1707,3495,3648,9.74e-17,87.8
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,38.217,157,64,5,2479,2602,4598,4754,1.27e-16,87.4
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,35.172,145,85,3,1558,1693,4598,4742,1.68e-16,87
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,38.168,131,49,3,2509,2611,3524,3650,3.88e-16,85.9
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,30.57,193,106,5,1542,1707,3159,3350,7.48e-15,81.6
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,33.333,141,59,4,1270,1375,2117,2257,7.75e-14,78.2
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,30,210,92,6,1569,1769,3502,3665,1.25e-11,70.9
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,21.248,513,325,20,376,827,4912,5406,1.85e-09,63.5
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,27.976,168,107,7,216,375,5146,5307,1.62e-08,60.5
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,46.154,65,32,1,2628,2689,4598,4662,1.32e-05,50.8
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,22.973,148,96,5,29,161,4920,5064,3.26e-05,49.7
tr|A0A8V1A122|A0A8V1A122_CHICK,sp|P98088|MUC5A_HUMAN,59.375,32,13,0,2658,2689,3524,3555,0.00013,47.8
tr|A0A8V1A123|A0A8V1A123_CHICK,sp|Q15366|PCBP2_HUMAN,87.855,387,6,4,1,368,1,365,0,657
tr|A0A8V1A127|A0A8V1A127_CHICK,sp|P55017|S12A3_HUMAN,80.196,919,176,3,70,988,109,1021,0,1534
tr|A0A8V1A132|A0A8V1A132_CHICK,sp|P59991|KR122_HUMAN,31.061,132,78,3,7,125,4,135,2.09e-05,43.1
tr|A0A8V1A133|A0A8V1A133_CHICK,sp|Q15366|PCBP2_HUMAN,82.74,365,1,3,1,303,1,365,0,572
tr|A0A8V1A134|A0A8V1A134_CHICK,sp|O95407|TNF6B_HUMAN,52.747,273,121,5,73,341,29,297,6.03e-94,281
tr|A0A8V1A138|A0A8V1A138_CHICK,sp|Q15366|PCBP2_HUMAN,96.712,365,6,2,1,359,1,365,0,708
tr|A0A8V1A145|A0A8V1A145_CHICK,sp|P35398|RORA_HUMAN,98.472,458,7,0,50,507,66,523,0,956
tr|A0A8V1A146|A0A8V1A146_CHICK,sp|P55017|S12A3_HUMAN,73.587,1026,219,9,1,979,1,1021,0,1541
tr|A0A8V1A149|A0A8V1A149_CHICK,sp|O00515|LAD1_HUMAN,51.748,143,63,3,300,440,346,484,4.59e-32,127
tr|A0A8V1A149|A0A8V1A149_CHICK,sp|O00515|LAD1_HUMAN,36.879,141,54,3,73,180,1,139,0.02,37
tr|A0A8V1A152|A0A8V1A152_CHICK,sp|Q13651|I10R1_HUMAN,34.109,258,154,9,19,268,21,270,8.37e-25,104
tr|A0A8V1A158|A0A8V1A158_CHICK,sp|Q86X51|EZHIP_HUMAN,20.382,157,118,2,236,392,238,387,0.56,33.1
tr|A0A8V1A166|A0A8V1A166_CHICK,sp|Q96M11|HYLS1_HUMAN,46.919,211,95,5,123,325,90,291,8.24e-52,172
tr|A0A8V1A169|A0A8V1A169_CHICK,sp|Q6UWV7|SHL2A_HUMAN,69.421,121,37,0,1,121,1,121,1.07e-61,187
tr|A0A8V1A172|A0A8V1A172_CHICK,tr|A0A2R8Y4M2|A0A2R8Y4M2_HUMAN,79.545,44,9,0,1,44,1,44,3.34e-19,71.2
tr|A0A8V1A173|A0A8V1A173_CHICK,sp|Q96NW7|LRRC7_HUMAN,80.308,975,142,4,482,1407,560,1533,0,1574
tr|A0A8V1A173|A0A8V1A173_CHICK,sp|Q96NW7|LRRC7_HUMAN,94.34,477,27,0,6,482,1,477,0,937
tr|A0A8V1A175|A0A8V1A175_CHICK,sp|P49593|PPM1F_HUMAN,60.942,361,133,3,1,354,12,371,8.4e-145,419
tr|A0A8V1A176|A0A8V1A176_CHICK,sp|Q6ZPD9|D19L3_HUMAN,75.452,664,161,1,1,662,1,664,0,1029
tr|A0A8V1A177|A0A8V1A177_CHICK,sp|Q96HZ4|HES6_HUMAN,47.222,108,55,1,23,130,29,134,3.79e-30,111
tr|A0A8V1A182|A0A8V1A182_CHICK,sp|Q6ZPD9|D19L3_HUMAN,71.229,716,175,3,1,685,1,716,0,1031
tr|A0A8V1A186|A0A8V1A186_CHICK,sp|Q6NUM9|RETST_HUMAN,47.016,553,280,4,17,563,20,565,9.14e-165,490
tr|A0A8V1A188|A0A8V1A188_CHICK,sp|Q659A1|ICE2_HUMAN,45.351,968,437,19,8,922,12,940,0,735
tr|A0A8V1A194|A0A8V1A194_CHICK,sp|Q9H492|MLP3A_HUMAN,94.444,108,6,0,19,126,14,121,4.38e-74,215
tr|A0A8V1A198|A0A8V1A198_CHICK,sp|Q9H492|MLP3A_HUMAN,95.37,108,5,0,13,120,14,121,1.08e-74,217
tr|A0A8V1A1A8|A0A8V1A1A8_CHICK,sp|Q86VF2|IGFN1_HUMAN,44.361,798,441,2,1539,2334,450,1246,0,701
tr|A0A8V1A1A8|A0A8V1A1A8_CHICK,sp|Q86VF2|IGFN1_HUMAN,53.234,402,186,2,10,411,5,404,7.41e-135,457
tr|A0A8V1A1A8|A0A8V1A1A8_CHICK,sp|Q86VF2|IGFN1_HUMAN,29.104,134,74,6,2,127,1128,1248,0.077,38.1
tr|A0A8V1A1A8|A0A8V1A1A8_CHICK,sp|Q86VF2|IGFN1_HUMAN,40.351,57,27,3,333,389,970,1019,2.2,33.5
tr|A0A8V1A1B0|A0A8V1A1B0_CHICK,sp|O95347|SMC2_HUMAN,47.619,42,19,2,169,210,445,483,3.1,28.9
tr|A0A8V1A1B2|A0A8V1A1B2_CHICK,sp|P28358|HXD10_HUMAN,88.4,250,26,3,1,248,1,249,2.36e-150,425
tr|A0A8V1A1B5|A0A8V1A1B5_CHICK,sp|Q96HZ4|HES6_HUMAN,59.155,213,64,7,55,253,21,224,4.15e-63,196
tr|A0A8V1A1C0|A0A8V1A1C0_CHICK,sp|O75448|MED24_HUMAN,84.646,990,118,4,1,957,1,989,0,1681
tr|A0A8V1A1C4|A0A8V1A1C4_CHICK,sp|Q7Z5Y7|KCD20_HUMAN,83.657,361,56,1,23,380,59,419,0,630
tr|A0A8V1A1C5|A0A8V1A1C5_CHICK,sp|P32241|VIPR1_HUMAN,49.077,379,184,4,34,410,36,407,2.71e-134,393
tr|A0A8V1A1C6|A0A8V1A1C6_CHICK,sp|Q12841|FSTL1_HUMAN,87.879,297,29,1,27,323,19,308,0,546
tr|A0A8V1A1D0|A0A8V1A1D0_CHICK,sp|P0C7W0|PRR29_HUMAN,36.788,193,94,6,17,191,2,184,1.07e-16,74.3
tr|A0A8V1A1D6|A0A8V1A1D6_CHICK,sp|Q12841|FSTL1_HUMAN,87.162,296,31,1,23,318,20,308,0,540
tr|A0A8V1A1E4|A0A8V1A1E4_CHICK,sp|Q6PH81|CP087_HUMAN,91.667,132,11,0,20,151,23,154,1.02e-65,196
tr|A0A8V1A1E5|A0A8V1A1E5_CHICK,sp|Q96Q42|ALS2_HUMAN,66.316,380,107,5,1,368,1,371,3.29e-160,489
tr|A0A8V1A1E5|A0A8V1A1E5_CHICK,sp|Q96Q42|ALS2_HUMAN,29.464,112,72,2,112,223,528,632,6.6e-05,44.7
tr|A0A8V1A1E5|A0A8V1A1E5_CHICK,sp|Q96Q42|ALS2_HUMAN,42.623,61,32,2,158,216,515,574,0.000856,41.2
tr|A0A8V1A1E5|A0A8V1A1E5_CHICK,sp|Q96Q42|ALS2_HUMAN,31.765,85,48,2,82,165,550,625,0.002,40
tr|A0A8V1A1E5|A0A8V1A1E5_CHICK,sp|Q96Q42|ALS2_HUMAN,32.632,95,51,4,17,99,525,618,1.3,31.2
tr|A0A8V1A1E6|A0A8V1A1E6_CHICK,sp|P48547|KCNC1_HUMAN,96.032,504,20,0,1,504,1,504,0,936
tr|A0A8V1A1E8|A0A8V1A1E8_CHICK,sp|P51888|PRELP_HUMAN,79.403,335,68,1,99,433,48,381,6.14e-179,504
tr|A0A8V1A1F1|A0A8V1A1F1_CHICK,sp|P48547|KCNC1_HUMAN,95.678,509,20,1,1,509,1,507,0,940
tr|A0A8V1A1F4|A0A8V1A1F4_CHICK,sp|Q6ZRI6|CO039_HUMAN,31.416,226,98,9,401,619,495,670,5.44e-12,69.7
tr|A0A8V1A1F4|A0A8V1A1F4_CHICK,sp|Q6ZRI6|CO039_HUMAN,33.54,161,77,7,1,139,1,153,0.000208,44.7
tr|A0A8V1A1F5|A0A8V1A1F5_CHICK,sp|Q9BXU0|TEX12_HUMAN,45.455,121,66,0,1,121,2,122,9.05e-30,103
tr|A0A8V1A1F8|A0A8V1A1F8_CHICK,sp|Q96C11|FGGY_HUMAN,78.77,504,107,0,1,504,1,504,0,839
tr|A0A8V1A1F9|A0A8V1A1F9_CHICK,sp|Q6PH81|CP087_HUMAN,89.815,108,11,0,1,108,1,108,3.38e-58,177
tr|A0A8V1A1G3|A0A8V1A1G3_CHICK,sp|O94804|STK10_HUMAN,27.184,103,54,3,15,105,350,443,0.08,31.6
tr|A0A8V1A1G7|A0A8V1A1G7_CHICK,sp|Q6UX65|DRAM2_HUMAN,61.654,266,102,0,1,266,1,266,4.6e-122,348
tr|A0A8V1A1H0|A0A8V1A1H0_CHICK,sp|Q9UIF9|BAZ2A_HUMAN,54.852,237,93,6,1,225,3,237,2.92e-68,228
tr|A0A8V1A1H3|A0A8V1A1H3_CHICK,sp|Q05519|SRS11_HUMAN,94.923,453,23,0,6,458,32,484,0,562
tr|A0A8V1A1H6|A0A8V1A1H6_CHICK,sp|Q9H490|PIGU_HUMAN,85.533,394,57,0,7,400,42,435,0,711
tr|A0A8V1A1I1|A0A8V1A1I1_CHICK,sp|P11473|VDR_HUMAN,31.746,63,41,1,8,68,355,417,0.6,29.6
tr|A0A8V1A1I7|A0A8V1A1I7_CHICK,sp|Q96C11|FGGY_HUMAN,75.979,562,122,1,1,562,1,549,0,899
tr|A0A8V1A1J0|A0A8V1A1J0_CHICK,sp|Q9NQ50|RM40_HUMAN,60,175,69,1,12,185,27,201,7.61e-61,187
tr|A0A8V1A1K3|A0A8V1A1K3_CHICK,sp|O60487|MPZL2_HUMAN,55.556,207,88,3,8,212,9,213,1.39e-76,229
tr|A0A8V1A1K4|A0A8V1A1K4_CHICK,sp|Q96ER3|SAAL1_HUMAN,68.908,476,138,5,1,468,1,474,0,659
tr|A0A8V1A1K5|A0A8V1A1K5_CHICK,sp|Q9UBM8|MGT4C_HUMAN,58.68,409,167,1,39,445,70,478,0,530
tr|A0A8V1A1K8|A0A8V1A1K8_CHICK,sp|Q5TG30|RHG40_HUMAN,59.777,629,233,7,11,626,1,622,0,702
tr|A0A8V1A1K9|A0A8V1A1K9_CHICK,sp|Q9BSU1|PHAF1_HUMAN,88.626,422,32,2,1,406,1,422,0,774
tr|A0A8V1A1L1|A0A8V1A1L1_CHICK,sp|Q6UXH9|PAMR1_HUMAN,73.656,372,93,2,9,380,354,720,0,573
tr|A0A8V1A1L1|A0A8V1A1L1_CHICK,sp|Q6UXH9|PAMR1_HUMAN,46.429,28,15,0,78,105,319,346,0.042,35.8
tr|A0A8V1A1L2|A0A8V1A1L2_CHICK,sp|Q3SXM5|HSDL1_HUMAN,65.152,330,115,0,18,347,1,330,2.63e-166,466
tr|A0A8V1A1L3|A0A8V1A1L3_CHICK,sp|Q53R41|FAKD1_HUMAN,46.86,828,436,3,1,826,15,840,0,762
tr|A0A8V1A1L7|A0A8V1A1L7_CHICK,sp|P57738|TCTA_HUMAN,52.632,57,27,0,14,70,16,72,4.8e-05,38.9
tr|A0A8V1A1L9|A0A8V1A1L9_CHICK,sp|P63165|SUMO1_HUMAN,97.938,97,2,0,42,138,5,101,1.22e-67,199
tr|A0A8V1A1M1|A0A8V1A1M1_CHICK,sp|Q8NFD5|ARI1B_HUMAN,44.681,47,23,1,50,93,2250,2296,6.14e-05,39.7
tr|A0A8V1A1M4|A0A8V1A1M4_CHICK,sp|P63165|SUMO1_HUMAN,97.938,97,2,0,33,129,5,101,6.53e-67,197
tr|A0A8V1A1M7|A0A8V1A1M7_CHICK,sp|Q17RG1|KCD19_HUMAN,68.539,89,28,0,27,115,12,100,7.17e-35,127
tr|A0A8V1A1M7|A0A8V1A1M7_CHICK,sp|Q17RG1|KCD19_HUMAN,26.667,45,32,1,46,90,294,337,3.4,27.3
tr|A0A8V1A1M8|A0A8V1A1M8_CHICK,sp|Q07002|CDK18_HUMAN,83.759,431,66,2,48,474,44,474,0,709
tr|A0A8V1A1M9|A0A8V1A1M9_CHICK,sp|Q9NRX6|KISHB_HUMAN,73.469,49,13,0,76,124,4,52,2.45e-22,86.7
tr|A0A8V1A1N1|A0A8V1A1N1_CHICK,sp|Q6VVX0|CP2R1_HUMAN,83.465,381,63,0,1,381,121,501,0,681
tr|A0A8V1A1N2|A0A8V1A1N2_CHICK,sp|Q07002|CDK18_HUMAN,83.648,477,69,3,28,500,3,474,0,783
tr|A0A8V1A1N4|A0A8V1A1N4_CHICK,sp|Q14061|COX17_HUMAN,86.207,58,8,0,36,93,6,63,2.36e-29,99.4
tr|A0A8V1A1N7|A0A8V1A1N7_CHICK,sp|Q9BRD0|BUD13_HUMAN,50.86,698,227,18,2,664,3,619,2.08e-162,479
tr|A0A8V1A1P0|A0A8V1A1P0_CHICK,sp|Q8IXX5|T183A_HUMAN,78.313,249,42,4,26,270,4,244,2.45e-121,352
tr|A0A8V1A1P1|A0A8V1A1P1_CHICK,sp|Q9BRD0|BUD13_HUMAN,51.398,644,197,18,2,556,3,619,1.29e-156,461
tr|A0A8V1A1P2|A0A8V1A1P2_CHICK,sp|Q02086|SP2_HUMAN,82.208,607,95,7,1,595,8,613,0,878
tr|A0A8V1A1P4|A0A8V1A1P4_CHICK,sp|Q8IXX5|T183A_HUMAN,82.667,375,59,3,26,396,4,376,0,619
tr|A0A8V1A1P5|A0A8V1A1P5_CHICK,sp|Q9UPZ3|HPS5_HUMAN,83.654,208,30,1,1,208,1,204,1.49e-117,360
tr|A0A8V1A1Q0|A0A8V1A1Q0_CHICK,sp|Q3SY56|SP6_HUMAN,60.58,345,87,17,1,305,1,336,2.33e-111,328
tr|A0A8V1A1Q4|A0A8V1A1Q4_CHICK,sp|P50120|RET2_HUMAN,78.814,118,25,0,1,118,1,118,7.37e-65,192
tr|A0A8V1A1Q7|A0A8V1A1Q7_CHICK,sp|Q5VU97|CAHD1_HUMAN,94.896,1156,56,1,1,1156,52,1204,0,2289
tr|A0A8V1A1Q9|A0A8V1A1Q9_CHICK,sp|Q9HBU9|POPD2_HUMAN,71.429,266,76,0,1,266,1,266,1.65e-142,405
tr|A0A8V1A1R0|A0A8V1A1R0_CHICK,sp|Q2M3M2|SC5A9_HUMAN,79.13,575,120,0,57,631,19,593,0,886
tr|A0A8V1A1R2|A0A8V1A1R2_CHICK,sp|Q96AY4|TTC28_HUMAN,89.516,2356,235,5,22,2366,127,2481,0,4276
tr|A0A8V1A1R2|A0A8V1A1R2_CHICK,sp|Q96AY4|TTC28_HUMAN,28.527,645,433,3,17,656,503,1124,1.06e-69,261
tr|A0A8V1A1R2|A0A8V1A1R2_CHICK,sp|Q96AY4|TTC28_HUMAN,25.635,394,248,6,671,1032,74,454,1.58e-24,113
tr|A0A8V1A1R7|A0A8V1A1R7_CHICK,sp|O43264|ZW10_HUMAN,71.544,745,210,2,11,753,35,779,0,1108
tr|A0A8V1A1R9|A0A8V1A1R9_CHICK,sp|Q6P050|FXL22_HUMAN,72.321,112,31,0,1,112,7,118,2.23e-55,176
tr|A0A8V1A1S3|A0A8V1A1S3_CHICK,sp|Q9UIH9|KLF15_HUMAN,46.259,147,58,5,141,270,219,361,2.01e-31,120
tr|A0A8V1A1S5|A0A8V1A1S5_CHICK,sp|P19320|VCAM1_HUMAN,44.18,378,208,2,6,382,311,686,2.04e-102,323
tr|A0A8V1A1S5|A0A8V1A1S5_CHICK,sp|P19320|VCAM1_HUMAN,34.951,412,260,4,1,408,18,425,1.63e-74,249
tr|A0A8V1A1S5|A0A8V1A1S5_CHICK,sp|P19320|VCAM1_HUMAN,24.501,551,364,13,3,524,212,739,8.11e-43,162
tr|A0A8V1A1T1|A0A8V1A1T1_CHICK,sp|Q9HCJ3|RAVR2_HUMAN,67.127,651,196,6,25,662,46,691,0,875
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,45.331,1253,631,15,38,1250,81,1319,0,1182
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,34.183,863,509,15,1277,2104,4782,5620,1.99e-137,481
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,27.195,353,196,11,861,1172,4917,5249,1.35e-22,106
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,26.891,357,212,13,1427,1761,899,1228,1.33e-18,93.6
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,24.063,507,307,20,400,849,4921,5406,1e-16,87.4
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,24.021,383,263,12,1422,1792,425,791,3.82e-15,82
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,26.849,365,233,14,1430,1786,80,418,1.31e-14,80.1
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,24.079,407,245,20,38,395,4921,5312,1.2e-09,63.9
tr|A0A8V1A1T7|A0A8V1A1T7_CHICK,sp|P98088|MUC5A_HUMAN,31.683,101,61,4,764,860,5216,5312,0.14,37.4
tr|A0A8V1A1U0|A0A8V1A1U0_CHICK,sp|Q9H1E3|NUCKS_HUMAN,76.761,284,16,1,1,284,10,243,4.86e-96,282
tr|A0A8V1A1U2|A0A8V1A1U2_CHICK,sp|Q9H3S3|TMPS5_HUMAN,55.78,346,147,3,39,379,109,453,5.25e-134,390
tr|A0A8V1A1U3|A0A8V1A1U3_CHICK,sp|Q5VSL9|STRP1_HUMAN,95.134,781,38,0,29,809,57,837,0,1492
tr|A0A8V1A1U8|A0A8V1A1U8_CHICK,sp|P30622|CLIP1_HUMAN,70.434,1336,334,7,1,1288,1,1323,0,1736
tr|A0A8V1A1V2|A0A8V1A1V2_CHICK,sp|P30622|CLIP1_HUMAN,71.95,1451,352,9,1,1409,1,1438,0,1968
tr|A0A8V1A1V3|A0A8V1A1V3_CHICK,sp|O75419|CDC45_HUMAN,75.618,566,84,2,1,512,1,566,0,878
tr|A0A8V1A1V5|A0A8V1A1V5_CHICK,sp|P42658|DPP6_HUMAN,89.474,76,8,0,23,98,82,157,8.57e-41,143
