"query_id","subject_id","perc_identity","num_ident_matches","alig_length","mismatches","gap_openings","n_gaps","pos_match","ppos","q_start","q_end","q_len","qcov","qcovhsp","s_start","s_end","s_len","evalue","bit_score","score_raw"
"A0A0D9S0W7","Q9UK39",99.451,362,364,2,0,0,362,99.45,1,364,365,99,99,67,430,431,0,757,1955
"A0A0D9S0W8","Q9Y3Q0",96.892,717,740,23,0,0,730,98.65,1,740,740,100,100,1,740,740,0,1484,3841
"A0A0D9S0W9","Q9BUJ2",99.65,853,856,3,0,0,855,99.88,1,856,856,100,100,1,856,856,0,1751,4534
"A0A0D9S0X0","Q15723",97.47,578,593,3,1,12,578,97.47,1,581,581,100,100,1,593,593,0,1170,3026
"A0A0D9S0X2","Q8TDB4",96.25,231,240,9,0,0,234,97.5,1,240,240,100,100,1,240,240,5.91e-166,457,1176
"A0A0D9S0X3","P42167",98.458,447,454,7,0,0,451,99.34,1,454,454,100,100,1,454,454,0,910,2353
"A0A0D9S0X4","O43677",92.105,70,76,6,0,0,72,94.74,1,76,76,100,100,1,76,76,2.58e-47,144,363
"A0A0D9S0X5","Q00325",95.304,345,362,16,1,1,355,98.07,1,361,361,100,100,1,362,362,0,669,1727
"A0A0D9S0X6","Q9BXJ9",99.538,862,866,4,0,0,864,99.77,1,866,866,100,100,1,866,866,0,1778,4606
"A0A0D9S0X7","Q96F63",98.542,338,343,5,0,0,339,98.83,1,343,343,100,100,1,343,343,0,685,1768
"A0A0D9S0X8","Q9H082",98.69,226,229,3,0,0,226,98.69,1,229,229,100,100,1,229,229,8.19e-174,476,1225
"A0A0D9S0Y0","P01137",99.487,388,390,2,0,0,389,99.74,1,390,390,100,100,1,390,390,0,802,2071
"A0A0D9S0Y1","Q70UQ0",39.697,131,330,175,6,24,197,59.7,1,307,379,81,81,1,329,350,9.02e-68,217,553
"A0A0D9S0Y2","Q8WTS6",99.727,365,366,1,0,0,365,99.73,1,366,366,100,100,1,366,366,0,758,1956
"A0A0D9S0Y3","Q9BPU9",96.571,169,175,6,0,0,172,98.29,1,175,175,100,100,1,175,175,6.88e-126,350,899
"A0A0D9S0Y4","Q99735",99.32,146,147,1,0,0,147,100,1,147,147,100,100,1,147,147,1.41e-106,299,766
"A0A0D9S0Y5","Q9UHD1",98.193,326,332,6,0,0,329,99.1,1,332,332,100,100,1,332,332,0,681,1757
"A0A0D9S0Y6","Q6ZNR0",96.667,116,120,4,0,0,117,97.5,1,120,123,98,98,1,120,172,4.72e-81,234,598
"A0A0D9S0Y7","Q96JK9",97.771,965,987,15,2,7,972,98.48,1,982,982,100,100,154,1138,1138,0,1914,4959
"A0A0D9S0Y8","O14727",97.276,1214,1248,34,0,0,1228,98.4,1,1248,1248,100,100,1,1248,1248,0,2525,6544
"A0A0D9S0Y9","Q9NQT4",97.447,229,235,6,0,0,230,97.87,26,260,260,90,90,1,235,235,7.34e-170,468,1203
"A0A0D9S0Z0","P12694",98.427,438,445,7,0,0,441,99.1,1,445,445,100,100,1,445,445,0,916,2367
"A0A0D9S0Z1","O14967",96.885,591,610,19,0,0,600,98.36,1,610,610,100,100,1,610,610,0,1206,3119
"A0A0D9S0Z2","Q9NW81",90.984,222,244,21,1,1,230,94.26,1,243,243,100,100,14,257,257,8.53e-165,455,1170
"A0A0D9S0Z3","A6NGS2",93.13,122,131,8,1,1,125,95.42,1,131,131,100,100,1,130,130,5.83e-61,183,464
"A0A0D9S0Z4","Q14002",86.415,229,265,35,1,1,240,90.57,1,264,264,100,100,1,265,265,4.9e-168,464,1195
"A0A0D9S0Z5","P06731",78.582,554,705,148,1,3,600,85.11,1,705,705,100,100,1,702,702,0,1122,2903
"A0A0D9S0Z6","P31997",75.358,263,349,81,1,5,283,81.09,1,344,344,100,100,1,349,349,0,524,1349
"A0A0D9S0Z7","P04920",56.263,548,974,346,14,80,690,70.84,26,924,924,97,97,273,1241,1241,0,971,2510
"A0A0D9S0Z8","A6NG13",94.102,351,373,22,0,0,364,97.59,1,373,375,99,99,1,373,374,0,731,1888
"A0A0D9S0Z9","P40198",65.625,105,160,36,3,19,116,72.5,8,161,161,96,96,106,252,252,7.4e-63,193,490
"A0A0D9S100","Q8IZ81",98.976,290,293,3,0,0,290,98.98,1,293,293,100,100,1,293,293,0,604,1558
"A0A0D9S101","P17480",100,675,675,0,0,0,675,100,1,675,701,96,96,1,675,764,0,1385,3584
"A0A0D9S102","P25874",94.463,290,307,17,0,0,299,97.39,1,307,307,100,100,1,307,307,0,605,1560
"A0A0D9S103","Q14CW9",100,347,347,0,0,0,347,100,54,400,400,87,87,1,347,347,0,714,1844
"A0A0D9S104","Q7Z442",90.924,2244,2468,209,4,15,2314,93.76,1,2465,2466,99,99,3,2458,2459,0,4492,11651
"A0A0D9S105","Q66K14",62.519,804,1286,426,18,56,963,74.88,1,1266,1266,100,100,1,1250,1250,0,1486,3848
"A0A0D9S106","Q71RG4",98.339,296,301,5,0,0,298,99,1,301,301,100,100,21,321,321,0,596,1537
"A0A0D9S107","Q8IXT2",96.185,353,367,14,0,0,357,97.28,1,367,367,100,100,1,367,367,0,664,1713
"A0A0D9S108","Q7Z6G8",88.338,303,343,7,2,33,306,89.21,2,336,363,92,92,924,1241,1248,0,617,1590
"A0A0D9S109","P39019",100,138,138,0,0,0,138,100,1,138,222,62,62,1,138,145,2.71e-99,284,727
"A0A0D9S110","Q9HAY6",97.441,533,547,13,1,1,539,98.54,1,546,546,100,100,1,547,547,0,1119,2895
"A0A0D9S111","Q9Y3S2",99.375,318,320,2,0,0,319,99.69,1,320,320,100,100,1,320,320,0,658,1697
"A0A0D9S112","Q96NS5",96.689,438,453,15,0,0,445,98.23,1,453,453,100,100,1,453,453,0,884,2283
"A0A0D9S113","P11912",87.302,165,189,23,1,1,174,92.06,1,188,199,94,94,1,189,226,2.27e-121,342,877
"A0A0D9S114","Q8N3J3",93.109,608,653,38,2,7,622,95.25,1,652,652,100,100,1,647,647,0,1190,3078
"A0A0D9S115","P40933",96.296,156,162,6,0,0,157,96.91,1,162,162,100,100,1,162,162,4.55e-113,317,812
"A0A0D9S116","Q9UHA3",83.951,136,162,21,2,5,143,88.27,1,157,158,99,99,1,162,163,2.5e-93,267,682
"A0A0D9S117","Q92888",98.465,898,912,14,0,0,904,99.12,1,912,912,100,100,1,912,912,0,1820,4714
"A0A0D9S118","P56524",56.946,660,1159,369,27,130,813,70.15,9,1133,1155,97,97,8,1070,1084,0,1078,2788
"A0A0D9S120","Q9UI14",97.838,181,185,4,0,0,182,98.38,1,185,185,100,100,1,185,185,7.52e-134,371,953
"A0A0D9S121","P54707",64.181,654,1019,356,2,9,816,80.08,4,1013,1013,99,99,21,1039,1039,0,1382,3577
"A0A0D9S122","Q9H2C0",100,597,597,0,0,0,597,100,1,597,597,100,100,1,597,597,0,1248,3230
"A0A0D9S123","Q9BUM1",98.844,342,346,4,0,0,345,99.71,1,346,346,100,100,1,346,346,0,691,1783
"A0A0D9S124","Q7Z6G8",99.137,919,927,8,0,0,924,99.68,1,927,927,100,100,1,927,1248,0,1907,4939
"A0A0D9S125","Q3MHD2",99.487,194,195,1,0,0,194,99.49,1,195,195,100,100,1,195,195,1.39e-144,399,1026
"A0A0D9S126","Q96IK0",99.222,255,257,2,0,0,257,100,1,257,257,100,100,1,257,257,0,518,1335
"A0A0D9S127","Q8NEG0",94.191,227,241,14,0,0,234,97.1,1,241,241,100,100,1,241,241,2.02e-173,476,1225
"A0A0D9S128","Q16099",68.186,673,987,264,8,50,777,78.72,1,980,980,100,100,4,947,956,0,1326,3433
"A0A0D9S129","Q6BDS2",39.792,612,1538,742,27,184,870,56.57,1,1459,1463,99,99,1,1433,1440,0,1005,2599
"A0A0D9S130","Q8N159",96.629,516,534,18,0,0,520,97.38,1,534,534,100,100,1,534,534,0,1051,2718
"A0A0D9S131","Q14517",51.696,2393,4629,2087,39,149,3192,68.96,41,4592,4592,99,99,32,4588,4588,0,4644,12045
"A0A0D9S132","P10082",86.598,84,97,11,1,2,88,90.72,1,95,95,100,100,1,97,97,9.33e-49,149,376
"A0A0D9S133","P09086",99.582,477,479,2,0,0,477,99.58,1,479,479,100,100,1,479,479,0,952,2462
"A0A0D9S134","P18669",77.559,197,254,50,3,7,212,83.46,1,247,247,100,100,1,254,254,6.87e-131,369,948
"A0A0D9S135","P01298",96.842,92,95,3,0,0,92,96.84,1,95,95,100,100,1,95,95,5.95e-64,187,476
"A0A0D9S136","Q9GZN1",100,396,396,0,0,0,396,100,33,428,428,93,93,1,396,396,0,823,2126
"A0A0D9S137","Q8WXF8",99.693,325,326,1,0,0,325,99.69,1,326,326,100,100,1,326,326,0,638,1646
"A0A0D9S139","Q14168",94.444,544,576,8,1,24,549,95.31,1,552,552,100,100,1,576,576,0,1115,2884
"A0A0D9S140","P49286",96.133,348,362,14,0,0,355,98.07,1,362,362,100,100,1,362,362,0,715,1845
"A0A0D9S141","P49840",99.793,482,483,1,0,0,482,99.79,1,483,483,100,100,1,483,483,0,975,2520
"A0A0D9S142","Q6P3W7",99.298,283,285,2,0,0,285,100,1,285,289,99,99,1,285,929,0,600,1546
"A0A0D9S143","Q6YBV0",96.429,486,504,18,0,0,492,97.62,1,504,504,100,100,1,504,504,0,993,2566
"A0A0D9S144","Q6UXG3",79.109,284,359,35,1,40,295,82.17,14,372,372,97,97,14,332,332,2.99e-175,490,1261
"A0A0D9S145","P50548",99.453,545,548,3,0,0,547,99.82,1,548,548,100,100,1,548,548,0,1083,2801
"A0A0D9S146","Q6P3W7",98.522,600,609,9,0,0,604,99.18,1,609,609,100,100,321,929,929,0,1216,3146
"A0A0D9S147","Q05D60",96.358,582,604,21,1,1,590,97.68,1,603,603,100,100,1,604,604,0,1181,3054
"A0A0D9S148","Q96RK0",99.154,703,709,5,1,1,705,99.44,273,980,980,100,72,900,1608,1608,0,1147,2967
"A0A0D9S149","Q5T2T1",49.611,319,643,242,9,82,434,67.5,1,630,631,99,99,1,574,576,0,581,1498
"A0A0D9S150","Q15102",98.701,228,231,3,0,0,229,99.13,1,231,231,100,100,1,231,231,2.5e-169,465,1196
"A0A0D9S151","Q9Y5N5",85.514,183,214,29,2,2,194,90.65,1,213,214,99,99,1,213,214,3.56e-121,342,876
"A0A0D9S152","Q96PE3",42.232,386,914,438,14,90,551,60.28,36,880,881,96,96,41,933,977,0,689,1777
"A0A0D9S153","B2RV13",96.951,159,164,5,0,0,161,98.17,1,164,164,100,100,1,164,164,5.06e-119,332,851
"A0A0D9S154","A6NJB7",94.944,338,356,18,0,0,346,97.19,1,356,356,100,100,1,356,356,0,565,1457
"A0A0D9S155","P51452",100,185,185,0,0,0,185,100,1,185,185,100,100,1,185,185,2.62e-139,385,989
"A0A0D9S156","Q8NB14",98.081,1022,1042,20,0,0,1033,99.14,1,1042,1042,100,100,1,1042,1042,0,2125,5507
"A0A0D9S157","Q8NDX2",97.793,576,589,13,0,0,579,98.3,1,589,589,100,100,1,589,589,0,1194,3088
"A0A0D9S158","Q8NBT3",96.466,464,481,3,1,14,465,96.67,1,481,563,85,85,1,467,493,0,942,2434
"A0A0D9S159","Q9BQB4",97.653,208,213,5,0,0,208,97.65,1,213,213,100,100,1,213,213,4.17e-155,427,1099
"A0A0D9S160","Q13480",91.478,687,751,7,2,57,689,91.74,1,751,751,100,100,1,694,694,0,1376,3561
"A0A0D9S161","P50221",96.063,244,254,10,0,0,247,97.24,1,254,254,100,100,1,254,254,0,503,1294
"A0A0D9S162","Q96RI1",98.444,443,450,7,0,0,449,99.78,27,476,476,95,95,37,486,486,0,934,2415
"A0A0D9S163","P43268",98.313,408,415,7,0,0,411,99.04,1,415,415,100,100,1,415,484,0,840,2169
"A0A0D9S164","O60264",100,969,969,0,0,0,969,100,1,969,969,100,100,84,1052,1052,0,2013,5214
"A0A0D9S165","Q7Z7M0",95.641,2721,2845,68,2,56,2750,96.66,1,2789,2789,100,100,1,2845,2845,0,5480,14216
"A0A0D9S166","Q5SZK8",58.48,1100,1881,727,22,54,1398,74.32,1,1863,1873,99,99,282,2126,3169,0,2176,5638
"A0A0D9S167","Q86XJ1",94.22,652,692,36,1,4,666,96.24,1,688,688,100,100,3,694,694,0,1250,3235
"A0A0D9S168","Q9BYD5",100,112,112,0,0,0,112,100,1,112,112,100,100,1,112,112,3.59e-81,232,592
"A0A0D9S169","P02724",72.028,103,143,40,0,0,112,78.32,5,147,147,97,97,8,150,150,6.95e-61,184,467
"A0A0D9S170","Q96QV1",99.413,677,681,4,0,0,678,99.56,1,681,682,99,99,1,681,700,0,1397,3615
"A0A0D9S171","Q9UM13",100,185,185,0,0,0,185,100,1,185,185,100,100,1,185,185,1.68e-141,390,1003
"A0A0D9S172","P61221",99.675,307,308,1,0,0,308,100,1,308,311,99,99,1,308,599,0,641,1654
"A0A0D9S173","Q05469",93.779,1010,1077,58,3,9,1031,95.73,1,1069,1069,100,100,1,1076,1076,0,2015,5220
"A0A0D9S174","Q14562",97.056,1187,1223,33,1,3,1195,97.71,1,1223,1223,100,100,1,1220,1220,0,2446,6338
"A0A0D9S175","Q01804",98.743,1100,1114,13,1,1,1108,99.46,1,1113,1113,100,100,1,1114,1114,0,2274,5893
"A0A0D9S176","Q6UXB2",95.798,114,119,5,0,0,116,97.48,1,119,119,100,100,1,119,119,2e-69,203,517
"A0A0D9S177","Q9C0D2",93.822,2445,2606,153,7,8,2512,96.39,6,2608,2608,99,99,1,2601,2601,0,4839,12551
"A0A0D9S178","Q8IY22",94.799,638,673,29,2,6,641,95.25,1,667,667,100,100,101,773,773,0,1278,3307
"A0A0D9S179","Q9H5J8",94.245,262,278,16,0,0,268,96.4,1,278,278,100,100,1,278,278,3.33e-156,436,1120
"A0A0D9S180","P13688",87.452,460,526,65,1,1,478,90.87,1,525,525,100,100,1,526,526,0,935,2417
"A0A0D9S181","P84022",60.297,284,471,133,9,54,331,70.28,3,465,465,99,99,1,425,425,0,527,1358
"A0A0D9S182","Q9H0W9",97.143,306,315,9,0,0,311,98.73,1,315,315,100,100,1,315,315,0,637,1643
"A0A0D9S183","Q96A25",94.656,248,262,14,0,0,254,96.95,1,262,262,100,100,1,262,262,0,513,1322
"A0A0D9S184","Q8IVH4",98.325,411,418,7,0,0,415,99.28,3,420,421,99,99,1,418,418,0,847,2189
"A0A0D9S185","Q9NVC6",99.078,645,651,6,0,0,649,99.69,1,651,651,100,100,1,651,651,0,1331,3445
"A0A0D9S186","P16885",98.024,1240,1265,25,0,0,1256,99.29,1,1265,1265,100,100,1,1265,1265,0,2607,6757
"A0A0D9S187","C9J302",93.069,188,202,14,0,0,195,96.53,1,202,202,100,100,1,202,202,2.13e-143,397,1020
"A0A0D9S188","A8MXK1",98.5,197,200,2,1,1,198,99,1,199,199,100,100,1,200,200,1.23e-146,405,1040
"A0A0D9S189","Q17R98",99.537,1076,1081,5,0,0,1079,99.81,1,1081,1081,100,100,1,1081,1081,0,2211,5728
"A0A0D9S190","P31997",89.655,312,348,36,0,0,324,93.1,1,348,349,99,99,1,348,349,0,637,1642
"A0A0D9S191","P62312",100,80,80,0,0,0,80,100,1,80,80,100,100,1,80,80,1.58e-55,165,418
"A0A0D9S192","Q8N6Q3",79.405,347,437,78,1,12,371,84.9,1,425,425,100,100,1,437,437,0,664,1712
"A0A0D9S193","Q8WUS8",95.929,377,393,16,0,0,384,97.71,1,393,393,100,100,1,393,393,0,781,2016
"A0A0D9S194","Q9BY14",93.991,219,233,14,0,0,223,95.71,1,233,258,90,90,1,233,249,2.84e-162,449,1155
"A0A0D9S195","A0A1B0GV85",91.603,120,131,11,0,0,124,94.66,1,131,131,100,100,183,313,526,1.25e-72,225,573
"A0A0D9S196","Q0GE19",100,240,240,0,0,0,240,100,1,240,259,93,93,1,240,340,1.71e-171,476,1225
"A0A0D9S197","P37059",93.282,361,387,26,0,0,376,97.16,1,387,387,100,100,1,387,387,0,755,1949
"A0A0D9S198","Q32M45",99.895,954,955,1,0,0,954,99.9,1,955,955,100,100,1,955,955,0,1994,5167
"A0A0D9S199","Q12837",98.054,403,411,2,3,6,404,98.3,1,407,407,100,100,1,409,409,0,799,2063
"A0A0D9S1A0","Q6MZM0",97.586,1132,1160,27,1,1,1148,98.97,1,1160,1160,100,100,1,1159,1159,0,2369,6139
"A0A0D9S1A1","O95274",94.065,317,337,13,2,7,323,95.85,1,337,353,95,95,1,330,346,0,600,1546
"A0A0D9S1A2","Q99547",98.125,157,160,3,0,0,159,99.38,1,160,160,100,100,1,160,160,1.02e-113,318,816
"A0A0D9S1A3","Q6NSJ2",97.761,131,134,3,0,0,133,99.25,39,172,172,78,78,507,640,640,2.73e-96,291,744
"A0A0D9S1A4","P55290",99.178,603,608,5,0,0,608,100,1,608,608,100,100,106,713,713,0,1236,3197
"A0A0D9S1A5","O95571",98.016,247,252,5,0,0,249,98.81,1,252,255,99,99,1,252,254,0,508,1307
"A0A0D9S1A6","Q86XF7",97.551,239,245,5,1,1,241,98.37,1,244,244,100,100,1,245,245,5.26e-166,457,1177
"A0A0D9S1A7","Q96RD7",96.714,412,426,14,0,0,418,98.12,1,426,426,100,100,1,426,426,0,845,2182
"A0A0D9S1A8","P18887",97.314,616,633,17,0,0,620,97.95,1,633,633,100,100,1,633,633,0,1255,3248
"A0A0D9S1A9","Q14596",96.587,934,967,32,1,1,949,98.14,1,967,967,100,100,1,966,966,0,1931,5003
"A0A0D9S1B0","A6ND01",93.2,233,250,10,1,7,236,94.4,1,243,243,100,100,1,250,250,5.06e-172,473,1217
"A0A0D9S1B1","A6NC86",89.944,161,179,18,0,0,169,94.41,14,192,196,91,91,26,204,204,2.06e-119,336,862
"A0A0D9S1B2","P38398",92.911,367,395,28,0,0,383,96.96,263,657,663,99,60,1366,1760,1863,0,754,1947
"A0A0D9S1B3","Q8N695",97.541,595,610,15,0,0,603,98.85,1,610,610,100,100,1,610,610,0,1213,3139
"A0A0D9S1B4","Q8NA56",96.163,426,443,17,0,0,435,98.19,1,443,452,98,98,1,443,475,0,888,2294
"A0A0D9S1B5","Q8WZA9",97.271,606,623,17,0,0,608,97.59,1,623,623,100,100,1,623,623,0,1135,2936
"A0A0D9S1B6","O95822",97.16,479,493,14,0,0,483,97.97,1,493,493,100,100,1,493,493,0,983,2541
"A0A0D9S1B7","Q9NYM4",99.054,419,423,4,0,0,420,99.29,1,423,423,100,100,1,423,423,0,865,2236
"A0A0D9S1B8","P52198",99.559,226,227,1,0,0,226,99.56,1,227,227,100,100,1,227,227,1.06e-171,471,1211
"A0A0D9S1B9","P25101",99.063,423,427,4,0,0,424,99.3,1,427,427,100,100,1,427,427,0,878,2269
"A0A0D9S1C0","Q9H609",95.882,163,170,7,0,0,164,96.47,1,170,170,100,100,1,170,170,1.13e-119,334,857
"A0A0D9S1C1","Q9UJX0",96.226,459,477,18,0,0,469,98.32,1,477,477,100,100,1,477,477,0,942,2434
"A0A0D9S1C2","Q99536",94.279,379,402,13,2,10,385,95.77,1,401,401,100,100,1,393,393,0,768,1982
"A0A0D9S1C3","P49959",98.87,700,708,8,0,0,704,99.44,1,708,708,100,100,1,708,708,0,1449,3751
"A0A0D9S1C4","P80217",91.958,263,286,23,0,0,276,96.5,1,286,286,100,100,1,286,286,0,530,1364
"A0A0D9S1C5","Q96B54",98.429,188,191,0,1,3,188,98.43,1,191,191,100,100,1,188,188,1.33e-125,351,900
"A0A0D9S1C6","Q7Z6G3",94.361,251,266,15,0,0,257,96.62,38,303,303,88,88,121,386,386,0,524,1349
"A0A0D9S1C7","B3KS81",87.553,619,707,84,2,4,649,91.8,12,717,717,98,98,12,715,715,0,907,2345
"A0A0D9S1C8","P61353",100,136,136,0,0,0,136,100,1,136,136,100,100,1,136,136,1.36e-96,273,698
"A0A0D9S1C9","Q8NFZ8",100,388,388,0,0,0,388,100,1,388,388,100,100,1,388,388,0,797,2059
"A0A0D9S1D0","O75691",97.81,2724,2785,61,0,0,2752,98.82,1,2785,2785,100,100,1,2785,2785,0,5597,14519
"A0A0D9S1D1","A6NNN8",95.963,309,322,13,0,0,312,96.89,1,322,322,100,100,114,435,435,0,620,1600
"A0A0D9S1D2","Q9NVA4",98.63,432,438,6,0,0,434,99.09,1,438,438,100,100,1,438,438,0,895,2314
"A0A0D9S1D3","Q96C34",97.879,600,613,13,0,0,603,98.37,1,613,613,100,100,1,613,613,0,1224,3167
"A0A0D9S1D4","Q8WVL7",99.163,237,239,2,0,0,239,100,1,239,239,100,100,1,239,239,2.72e-180,493,1270
"A0A0D9S1D5","A0A1B0GVM6",92.857,104,112,8,0,0,107,95.54,11,122,122,92,92,15,126,126,2.53e-71,208,530
"A0A0D9S1D6","E9PB15",94.667,142,150,8,0,0,146,97.33,1,150,165,91,91,1,150,166,1.21e-107,303,777
"A0A0D9S1D7","Q6P2P2",97.16,821,845,24,0,0,834,98.7,1,845,845,100,100,1,845,845,0,1714,4439
"A0A0D9S1D8","Q14703",99.81,1050,1052,2,0,0,1051,99.9,3,1054,1054,99,99,1,1052,1052,0,2184,5660
"A0A0D9S1D9","Q9BTE6",96.117,396,412,15,1,1,402,97.57,1,411,411,100,100,1,412,412,0,810,2091
"A0A0D9S1E0","A1A4S6",98.229,721,734,13,0,0,727,99.05,64,797,797,92,92,53,786,786,0,1501,3887
"A0A0D9S1E1","Q3SXM5",99.091,327,330,3,0,0,329,99.7,1,330,330,100,100,1,330,330,0,679,1751
"A0A0D9S1E2","P35575",98.039,350,357,7,0,0,354,99.16,1,357,357,100,100,1,357,357,0,715,1846
"A0A0D9S1E3","P40616",100,181,181,0,0,0,181,100,1,181,181,100,100,1,181,181,3.1e-134,372,955
"A0A0D9S1E4","Q16853",91.425,661,723,61,1,1,692,95.71,28,749,749,96,96,41,763,763,0,1360,3521
"A0A0D9S1E5","P08235",98.462,576,585,9,0,0,580,99.15,1,585,587,99,99,1,585,984,0,1165,3015
"A0A0D9S1E6","Q03405",85.373,286,335,46,1,3,298,88.96,1,332,332,100,100,1,335,335,0,535,1378
"A0A0D9S1E7","Q8N568",96.552,756,783,10,1,17,760,97.06,10,792,792,99,99,1,766,766,0,1548,4007
"A0A0D9S1E8","Q9H0W8",99.038,515,520,5,0,0,517,99.42,1,520,520,100,100,1,520,520,0,1062,2747
"A0A0D9S1E9","Q8N5J4",98.381,243,247,4,0,0,246,99.6,1,247,247,100,100,2,248,248,0,514,1323
"A0A0D9S1F0","O15554",98.193,163,166,3,0,0,165,99.4,1,166,167,99,99,261,426,427,5.7e-118,339,870
"A0A0D9S1F1","A7E2S9",73.664,193,262,60,4,9,224,85.5,1,257,257,100,100,1,258,258,1.1e-137,387,994
"A0A0D9S1F2","Q16853",96.33,735,763,28,0,0,749,98.17,1,763,763,100,100,1,763,763,0,1523,3944
"A0A0D9S1F3","Q8NEP3",87.345,635,727,62,4,30,645,88.72,1,699,699,100,100,1,725,725,0,1182,3058
"A0A0D9S1F4","Q00872",92.627,1093,1180,48,2,39,1118,94.75,1,1180,1180,100,100,1,1141,1141,0,2235,5791
"A0A0D9S1F5","Q8NFP9",58.515,1285,2196,732,26,179,1561,71.08,35,2111,2113,98,98,61,2196,2946,0,2413,6253
"A0A0D9S1F6","Q6UWN5",95.708,223,233,10,0,0,226,97,1,233,250,93,93,1,233,251,2.84e-169,466,1200
"A0A0D9S1F7","Q16853",64.961,495,762,259,3,8,588,77.17,1,756,756,100,100,1,760,763,0,993,2566
"A0A0D9S1F8","Q8NDQ6",52.456,331,631,217,8,83,400,63.39,1,548,548,100,100,6,636,660,0,583,1504
"A0A0D9S1F9","A8MQ14",44.602,314,704,305,10,85,406,57.67,1,631,646,98,98,36,727,1090,0,546,1407
"A0A0D9S1G0","P61289",95.131,254,267,0,1,13,254,95.13,1,267,267,100,100,1,254,254,0,508,1307
"A0A0D9S1G1","Q14588",60.473,358,592,178,2,56,411,69.43,1,536,560,96,96,37,628,700,0,689,1778
"A0A0D9S1G2","Q8WUD6",97.044,394,406,12,0,0,400,98.52,1,406,406,100,100,1,406,406,0,812,2098
"A0A0D9S1G3","Q14457",99.778,449,450,1,0,0,449,99.78,1,450,450,100,100,1,450,450,0,934,2414
"A0A0D9S1G4","Q96MW7",55.635,311,559,192,16,56,381,68.16,4,508,508,99,99,4,560,591,0,526,1355
"A0A0D9S1G5","Q14588",55.738,306,549,187,2,56,369,67.21,1,493,502,99,98,37,585,700,0,581,1498
"A0A0D9S1G6","P61247",100,264,264,0,0,0,264,100,1,264,264,100,100,1,264,264,0,545,1405
"A0A0D9S1G7","Q8N815",90.244,74,82,8,0,0,74,90.24,1,82,123,67,67,203,284,330,4.17e-46,151,381
"A0A0D9S1G8","Q86WZ6",45.777,336,734,321,8,77,445,60.63,1,671,671,100,100,52,771,799,0,603,1554
"A0A0D9S1G9","Q96J92",96.273,465,483,12,1,6,467,96.69,1,477,483,99,99,160,642,1243,0,960,2481
"A0A0D9S1H0","Q12901",68.327,343,502,102,3,57,384,76.49,1,445,445,100,100,37,538,538,0,685,1767
"A0A0D9S1H1","Q5HYK7",97.975,774,790,16,0,0,780,98.73,251,1040,1040,76,76,1,790,790,0,1567,4058
"A0A0D9S1H2","Q9BRG1",100,176,176,0,0,0,176,100,1,176,176,100,100,1,176,176,1.84e-131,365,936
"A0A0D9S1H3","Q2VY69",92.652,517,558,38,2,3,532,95.34,1,556,556,100,100,37,593,593,0,1053,2723
"A0A0D9S1H4","Q8IZU3",98.729,233,236,3,0,0,236,100,1,236,236,100,100,1,236,236,9.21e-171,469,1206
"A0A0D9S1H5","O60895",95.429,167,175,8,0,0,168,96,1,175,175,100,100,1,175,175,5.39e-113,318,814
"A0A0D9S1H6","Q86WZ6",43.607,324,743,306,10,113,414,55.72,1,634,662,98,96,60,798,799,0,543,1400
"A0A0D9S1H7","Q14590",48.363,325,672,287,8,60,414,61.61,1,613,634,100,97,68,738,738,0,585,1509
"A0A0D9S1H8","Q15910",63.351,484,764,215,10,65,571,74.74,15,746,747,98,98,15,745,746,0,970,2507
"A0A0D9S1H9","Q3T906",98.089,1232,1256,24,0,0,1246,99.2,1,1256,1256,100,100,1,1256,1256,0,2590,6712
"A0A0D9S1I0","Q9UJW7",47.368,378,798,344,14,76,482,60.4,10,740,759,98,96,37,825,825,0,656,1693
"A0A0D9S1I1","Q7RTY5",93.293,306,328,22,0,0,312,95.12,1,328,328,100,100,1,328,328,0,631,1628
"A0A0D9S1I2","Q9UJU3",49.701,416,837,306,15,115,518,61.89,1,726,726,100,100,56,888,913,0,697,1800
"A0A0D9S1I3","Q7Z3Z4",97.3,829,852,23,0,0,841,98.71,1,852,852,100,100,1,852,852,0,1737,4499
"A0A0D9S1I4","Q9UJU3",49.868,378,758,299,8,81,466,61.48,1,681,688,99,99,7,760,913,0,650,1676
"A0A0D9S1I5","P78357",98.988,1370,1384,12,1,2,1375,99.35,1,1382,1382,100,100,1,1384,1384,0,2836,7352
"A0A0D9S1I6","Q8N682",97.899,233,238,5,0,0,237,99.58,1,238,238,100,100,1,238,238,3.13e-175,480,1236
"A0A0D9S1I7","Q9NYT6",51.671,371,718,305,9,42,474,66.02,1,689,692,100,99,47,751,803,0,698,1801
"A0A0D9S1I8","Q05DH4",97.214,1012,1041,28,1,1,1025,98.46,1,1041,1041,100,100,1,1040,1040,0,2073,5372
"A0A0D9S1I9","Q15572",89.873,781,869,62,1,26,804,92.52,1,843,843,100,100,1,869,869,0,1363,3527
"A0A0D9S1J0","Q9UJU3",94.211,830,881,47,1,4,849,96.37,1,881,883,99,99,37,913,913,0,1709,4426
"A0A0D9S1J1","P0C7X5",71.672,420,586,101,5,65,450,76.79,1,554,554,100,100,37,589,589,0,827,2137
"A0A0D9S1J2","Q9Y3C0",99.485,193,194,1,0,0,194,100,1,194,194,100,100,1,194,194,3.71e-141,390,1003
