Proteome_ID	Tax_ID	Species_Name
UP000321191	2594282	Klebsiella phage ST13-OXA48phi12.5
UP000321857	2594473	Sphingomonas xanthus
UP000317149	2594476	Carboxylicivirga sp. M1479
UP000443153	2594478	Maribacter luteus
UP000321379	2594790	Lacisediminihabitans profunda
UP000317550	2594795	Chitinimonas arctica
UP000509296	2594798	Nanohaloarchaea archaeon
UP000322025	2594882	Mediterraneibacter catenae
UP000315215	2594883	Radiobacillus deserti
UP000322680	2596673	(new) Serratia phage MyoSmar
UP000324257	2596674	Stenotrophomonas phage Pokken
UP000321526	2596677	Escherichia phage Henu8
UP000319179	2596827	Lactobacillus sp. LL6
UP000677907	2596881	Eleusine indica associated virus
UP000679816	2596882	Melinis repens associated virus
UP000321158	2596966	Klebsiella phage KpCHEMY26
UP000321123	2596967	Klebsiella phage KpGranit
UP000316059	2596973	Gordonia phage PhorbesPhlower
UP000764110	2596975	(new) Metarhizium humberi
UP000318521	2597270	Alkalicoccobacillus porphyridii
UP000323458	2597345	Dietzia sp. ANT_WB102
UP000325305	2597356	Pusillimonas sp. ANT_WB101
UP000321199	2597701	Comamonas flocculans
UP000683171	2597808	Terrapene box turtle adintovirus
UP000315648	2597822	Rariglobus hedericola
UP001153636	2598218	(new) Psylliodes chrysocephala
UP000515679	2598458	Cohnella cholangitidis
UP000324974	2598579	Limnoglobus roseus
UP000320216	2599293	Humibacter ginsenosidimutans
UP000320004	2599399	Salarchaeum sp. JOR-1
UP000320580	2599401	Streptomyces qinzhouensis
UP000322085	2599404	Aeromonas phage D9
UP000321389	2599600	Nitratireductor mangrovi
UP000316502	2599619	Planomicrobium sp. CPCC 101110
UP000322838	2599764	Sinorhizobium phage ort11
UP000701373	2599821	Altiarchaeota archaeon
UP000325879	2599825	Arthrobacter phage Ingrid
UP000325825	2599831	Arthrobacter phage Racecar
UP000327174	2599832	Arthrobacter phage Salk
UP000325857	2599833	Arthrobacter phage Shepard
UP000326495	2599846	Gordonia phage Pipp
UP000327385	2599850	Gordonia phage Schiebs
UP000327026	2599857	Mycobacterium phage Anthony
UP000326609	2599862	Mycobacterium phage Ekdilam
UP000325662	2599865	Mycobacterium phage Guanica15
UP000325760	2599868	(new) Mycobacterium phage Lemuria
UP000326630	2599881	Mycobacterium phage Toaka
UP000325804	2599883	Mycobacterium phage Vanisoa
UP000327487	2599888	Streptomyces phage Alvy
UP000610699	2599941	Oligoflexia bacterium
UP000680699	2599960	Colletotrichum gloeosporioides ourmia-like virus 1
UP000321595	2600177	Microvenator marinus
UP000319088	2600309	Bacteroidaceae bacterium HV4-6-C5C
UP000682983	2601256	Tomato leaf curl Anand alphasatellite
UP000501191	2601610	Mycobacterium phage Weirdo19
UP000324129	2601614	(new) Klebsiella phage KMI3
UP000323801	2601617	Klebsiella phage KMI6
UP000324843	2601625	(new) Klebsiella phage EI
UP000327117	2601640	Mycobacterium phage Herbertwm
UP000325986	2601641	Streptomyces phage Araceli
UP000328074	2601647	Escherichia phage phiv142-3
UP000324833	2601649	Klebsiella phage vB_KpnP_IME335
UP000325623	2601652	Bacillus phage 000TH010
UP000325508	2601653	Bacillus phage 019DV002
UP000327065	2601661	Bacillus phage 049ML003
UP000325781	2601662	(new) Bacillus phage 055SW001
UP000326993	2601665	(new) Bacillus phage 280BB001
UP000324924	2601668	Candidatus Nesciobacter abundans
UP000324715	2601669	Bacillus phage Chotacabras
UP000514640	2601672	Vibrio phage VAI2
UP000326777	2601678	Serratia phage Muldoon
UP000325424	2601680	(new) Stenotrophomonas phage Moby
UP000325696	2601689	(new) Streptomyces phage Hoshi
UP000809789	2601811	(new) Elsinoe batatas
UP000436822	2601869	Litoreibacter roseus
UP000325797	2602016	Hypericibacter adhaerens
UP000677890	2602116	Niukluk phantom virus
UP000436522	2602289	Roseobacter cerasinus
UP000321259	2602761	Mesonia sp. HuA40
UP000321926	2603253	Pontibacter qinzhouensis
UP000321527	2603257	Arthrobacter phage Zartrosa
UP000321759	2603261	Microbacterium phage Mashley
UP000681220	2603316	Corella adenovirus 1
UP000325273	2603818	Paraburkholderia panacisoli
UP000678153	2604336	Avian associated porprismacovirus
UP000287144	2604345	Fusarium oligoseptatum
UP000325243	2604423	Agromyces mariniharenae
UP000502110	2604537	Altererythrobacter sp. BO-6
UP001144437	2604840	(new) Cacatuid alphaherpesvirus 2
UP000325018	2604898	Escherichia phage Lilledu
UP000682817	2604906	Plant associated genomovirus 25
UP000676026	2604910	Plant associated genomovirus 29
UP000327522	2604941	Pseudomonas sp. C27(2019)
UP000237655	2605946	Pukyongiella litopenaei
UP000530032	2606214	Comamonas suwonensis
UP000467322	2606218	Maritimibacter harenae
UP000481087	2606219	Paenibacillus silvestris
UP000322077	2606412	Sphingomonas montanisoli
UP000323516	2606591	Acinetobacter phage BS46
UP000326852	2606616	Arthrobacter yangruifuii
UP000521868	2606681	Ramlibacter lithotrophicus
UP000398389	2606893	Saprochaete ingens
UP000248783	2607479	Xylanimonas oleitrophica
UP000533102	2607602	Vibrio sp. 99-8-1
UP000681756	2607629	Physalis rugose mosaic virus
UP000326570	2607655	Adhaeribacter soli
UP000323420	2607730	Aquimarina sp. RZ0
UP000680727	2607734	Guadeloupe mosquito phasivirus
UP000472801	2608082	Marinifilum sp. N1E240
UP000612995	2608087	Bacteriovorax sp.
UP000326305	2608321	Aeromonas phage vB_AhyS-A18P4
UP000408995	2608323	Pectobacterium phage MA6
UP000327403	2608368	Serratia phage PCH45
UP000447545	2608631	(new) Winogradskyella ouciana
UP000325122	2609175	Alkalicaulis satelles
UP000440939	2609291	Microbacterium sp. ZXX196
UP000487882	2610880	Bifidobacterium canis
UP000663351	2613770	Rhizobium sp. BG4
UP000663401	2613773	Sinorhizobium sp. BG8
UP000325372	2613842	Wenzhouxiangella sp. W260
UP000438795	2613922	Alkalilimnicola sp. S0819
UP000887229	2614577	(new) Emericellopsis atlantica
UP000326838	2614638	Microbacterium caowuchunii
UP000441333	2614804	Tamlana haliotis
UP000481517	2614830	Pseudidiomarina piscicola
UP000432089	2615207	Aureimonas leprariae
UP000400317	2650472	Collinsella sp. AK_207A
UP000526408	2650661	Roseibacterium persicicum
UP000460435	2650750	Phytoactinopolyspora mesophila
UP000270267	2650971	Mariprofundus sp. EBB-1
UP000327398	2651067	Edwardsiella phage vB_EtaM_ET-ABTNL-9
UP000682732	2651167	Ignavibacterium sp.
UP000325614	2651334	Microvirga thermotolerans
UP000477651	2652177	Pelistega ratti
UP000439070	2652251	Corynebacterium sp. 366
UP000187404	2652292	Hornefia porci
UP000353036	2652391	Prolixibacter sp. SD074
UP000327532	2652402	Mycobacterium phage Jeeves
UP000326272	2652405	Gordonia phage Gibbous
UP000326796	2652406	Microbacterium phage ChickenKing
UP000326904	2652410	(new) Arthrobacter phage NapoleonB
UP000326805	2652414	Gordonia phage OhMyWard
UP000326288	2652415	Gordonia phage Tanis
UP000326008	2652419	Mycobacterium phage GaugeLDP
UP000325405	2652422	Mycobacterium phage LilMcDreamy
UP000325974	2652423	Mycobacterium phage Marshawn
UP000327127	2652424	Streptomyces phage Fabian
UP000326863	2652427	(new) Pectobacterium phage CX5-1
UP000326262	2652430	Ralstonia phage P-PSG-11
UP000430014	2652722	Amylibacter sp. SFDW26
UP000679894	2652756	Rustrela virus
UP000509549	2652803	Candidatus Azoamicus ciliaticola
UP000325796	2652883	Gordonia phage Suerte
UP000437459	2653151	Marinoscillum sp. 108
UP000431236	2653158	Novosphingobium sp. 9U
UP000436053	2653171	Sphingomonas sp. AX6
UP000437773	2653201	Bacillus sp. B1-b2
UP000509198	2653203	Sphingomonas sp. CL5.1
UP000326678	2653204	Nostoc sphaeroides CCNUC1
UP000400849	2653271	Gordonia phage Sixama
UP000429595	2653354	Bacillus aerolatus
UP000462621	2653505	Vibrio eleionomae
UP000327306	2653641	(new) Klebsiella phage AmPh_EK29
UP000325999	2653651	Xanthomonas virus phiXaf18
UP000515616	2653659	(new) Clostridium phage CPAS-15
UP000343228	2653719	Microbacterium phage Antares
UP000390472	2653746	Gordonia phage NHagos
UP000364713	2653747	Gordonia phage Sukkupi
UP000405876	2653755	Mycobacterium phage Bryler
UP000383886	2653759	Mycobacterium phage Kenuha5
UP000403312	2653763	Mycobacterium phage MinionDave
UP000400215	2653768	Mycobacterium phage TDanisky
UP000501452	2653851	Rubrobacter tropicus
UP000502706	2653852	Rubrobacter marinus
UP000327322	2653857	Amycolatopsis sp. YIM 10
UP000437955	2653936	Tetrasphaera sp. F2B08
UP000663379	2654218	Dechloromonas sp. TW-R-39-2
UP000442694	2654512	Fluviispira multicolorata
UP000435583	2654513	Lentibacillus sp. JNUCC-1
UP000494206	2654633	Caenorhabditis bovis
UP000471298	2654998	Ostreibacterium oceani
UP000426000	2655003	Pseudoalteromonas phage XCL1123
UP000422427	2656514	Lactococcus phage proPhi7
UP000427754	2656519	Campylobacter phage DA10
UP000427282	2656526	Arthrobacter phage Mufasa8
UP000425480	2656534	Gordonia phage EMoore
UP000423358	2656535	Gordonia phage Faith5x5
UP000427093	2656537	Gordonia phage Keelan
UP000423529	2656542	Gordonia phage Untouchable
UP000427287	2656545	Gordonia phage Yikes
UP000424003	2656546	(new) Microbacterium phage Ariadne
UP000425388	2656551	Microbacterium phage Megan
UP000427214	2656553	Microbacterium phage Smarties
UP000424425	2656554	(new) Microbacterium phage Teamocil
UP000427792	2656559	Mycobacterium phage BiancaTri92
UP000424756	2656561	Mycobacterium phage Blexus
UP000426726	2656564	Mycobacterium phage Briton15
UP000424963	2656566	(new) Mycobacterium phage Buck
UP000422911	2656569	Mycobacterium phage Chuckly
UP000424968	2656580	Mycobacterium phage Hannaconda
UP000426847	2656602	Mycobacterium phage Sagefire
UP000426226	2656603	(new) Mycobacterium phage SheaKeira
UP000424095	2656608	Mycobacterium phage Superchunk
UP000501995	2656675	CRESS virus sp. ct4af14
UP000501749	2656676	CRESS virus sp. ct6pe1
UP000503423	2656679	CRESS virus sp. ctYls24
UP000502728	2656681	CRESS virus sp. ctbTJ1
UP000501166	2656682	CRESS virus sp. ctczB4
UP000503459	2656685	CRESS virus sp. ctfsu28
UP000503316	2656688	CRESS virus sp. ctmn412
UP000500929	2656689	CRESS virus sp. ctpVY4
UP000500751	2656690	CRESS virus sp. ctrF513
UP000500844	2656692	CRESS virus sp. ctxk12
UP000501964	2656696	Microviridae sp. ctITQ3
UP000502382	2656698	(new) Microviridae sp. ctOsc38
UP000501306	2656699	Microviridae sp. ctQch27
UP000501176	2656700	Microviridae sp. ctYqV29
UP000502399	2656701	(new) Microviridae sp. ctbuH30
UP000502548	2656702	Microviridae sp. ctjWc39
UP000503609	2656709	Podoviridae sp. ctKoA10
UP000502765	2656710	Podoviridae sp. ctLUJ1
UP000501962	2656711	Podoviridae sp. ctQNx1
UP000502519	2656712	Podoviridae sp. ctg2L5
UP000503179	2656713	Podoviridae sp. ctka020
UP000502326	2656714	Podoviridae sp. ctpVR23
UP000502880	2656716	Podoviridae sp. ctviO18
UP000502828	2656721	Siphoviridae sp. ctjeG17
UP000502236	2656723	Siphoviridae sp. cttb18
UP000464929	2656725	Caudovirales sp. ctOwN3
UP000503188	2656727	Circoviridae sp. ctTgd7
UP000501750	2656728	Circoviridae sp. ctfvP2
UP000464092	2656730	Myoviridae sp. ctThM1
UP000254866	2656787	Venustampulla echinocandica
UP000484076	2656921	Fertoeibacter niger
UP000502584	2660688	Pseudomonas phage vB_Pae-SS2019XI
UP000338747	2660689	Pseudomonas phage vB_Pae-SS2019XII
UP000500880	2660715	Vibrio phage Valm-yong1
UP000677756	2660760	Emaravirus kiwii
UP000679099	2661631	European wheat striate mosaic virus
UP000392064	2662028	Aeromicrobium yanjiei
UP000461585	2662126	Anaerotalea alkaliphila
UP000361147	2662127	(new) Bacillus phage vB_Bpu_PumA1
UP000383418	2662138	Bacteriophage Phobos
UP000386225	2662139	Ralstonia phage Reminis
UP000395019	2662140	Bacteriophage Titan-X
UP000355922	2662284	Pectobacterium phage MA13
UP000422944	2662299	Leuconostoc phage P965
UP000426448	2662300	Leuconostoc phage P974
UP000680141	2662314	Mastomys natalensis polyomavirus 3
UP000326325	2662361	Nocardioides sp. dk884
UP000326921	2662364	Sphingobacterium sp. dk4302
UP000435138	2663029	Endobacterium cereale
UP000366750	2663260	Escherichia phage phiv205-1
UP000403663	2663264	Pseudomonas phage AUS531phi
UP000343370	2663324	Bacillus phage vB_BcM_Sam112
UP000349651	2663326	Erwinia phage Midgardsormr38
UP000336338	2663327	Yersinia phage vB_Yen_X1
UP000436694	2663379	Tritonibacter aquimaris
UP000433406	2663857	Nocardioides marmotae
UP000425598	2664193	Vibrio phage MZH0603
UP000594507	2664195	Bacteriophage DSS3_PM1
UP001139868	2664228	(new) Antarctic microvirus CAA_003_V_4
UP001139752	2664230	(new) Antarctic microvirus COCH21_V_SP_13
UP001139751	2664232	(new) Antarctic microvirus TYR_006_V_25
UP000516176	2664392	Streptococcus phage phi-SsuFJNP9_rum
UP000516067	2664409	Streptococcus phage phi-SsuZKB4_rum
UP000430975	2664442	Fundicoccus ignavus
UP000549394	2664684	Dimorphilus gyrociliatus
UP000433788	2664894	Spiribacter salilacus
UP000464669	2664939	Klebsiella phage N1M2
UP000460221	2665158	Nakamurella albus
UP000371041	2665642	Allosaccharopolyspora coralli
UP000618171	2665650	Candidatus Udaeobacter sp.
UP000463051	2666075	Paenibacillus monticola
UP000363759	2666185	Spiribacter sp. 2438
UP000595664	2666188	Oceanospirillaceae bacterium ASx5O
UP000231409	2666256	Marinobacter profundi
UP000294194	2668039	Glaciihabitans arcticus
UP000431469	2668070	Natronomonas sp. CBA1123
UP000425099	2672569	Microlunatus sp. Gsoil 973
UP000464863	2674974	Xanthomonas phage Tenjo
UP000464334	2674975	Xanthomonas phage Suba
UP000464956	2674976	Xanthomonas phage Bosa
UP000426542	2674978	Synechococcus phage B3
UP000501726	2675054	Thiosulfatimonas sediminis
UP000426325	2675225	Novosphingobium sp. Gsoil 351
UP000446658	2675226	Paludibacterium denitrificans
UP000422169	2675241	Lactococcus phage CHPC1175
UP000424180	2675251	Lactococcus phage CHPC52
UP000423994	2675253	(new) Lactococcus phage CHPC836
UP000424741	2675254	Lactococcus phage CHPC958
UP000423635	2675255	Lactococcus phage CHPC959
UP000426622	2675256	Lactococcus phage CHPC964
UP000425507	2675257	Lactococcus phage CHPC965
UP000423885	2675259	Lactococcus phage CHPC967
UP000563523	2675299	Bombilactobacillus apium
UP000272460	2675441	Siphoviridae sp. ctdc_1
UP000270909	2675443	Podoviridae sp. ctdb7
UP000275588	2675445	Podoviridae sp. ctbd591
UP000273144	2675448	Podoviridae sp. ctda_1
UP000280158	2675450	Podoviridae sp. ctjc_2
UP000655523	2675747	Paraburkholderia elongata
UP000501080	2675785	(new) Enterobacteriaceae endosymbiont of Donacia sparganii
UP000500947	2675795	Enterobacteriaceae endosymbiont of Plateumaris pusilla
UP000426201	2676077	Sphingobium sp. CAP-1
UP000445227	2676096	Lentimonas sp. CC11
UP000273119	2676123	Galactobacter caseinivorans
UP000443843	2676438	Pseudooceanicola pacificus
UP000483027	2678501	Facklamia sp. 252
UP000473671	2678504	Granulicatella sp. zg-ZJ
UP000469125	2678566	Ornithinibacillus caprae
UP000433183	2678601	Erwinia phage Hena1
UP000432015	2678616	Actinomadura litoris
UP000002580	2679898	Bacillus phage GA-1 (Bacteriophage GA-1)
UP000464595	2681195	Staphylococcus phage SA75
UP000480297	2681465	Magnetospirillum sp. SS-4
UP000476617	2681467	Magnetospirillum sp. UT-4
UP000553459	2681556	Elizabethkingia argenteiflava
UP000002105	2681604	Escherichia phage K1-5
UP000000993	2681607	Alphaproteobacteria phage PhiJL001
UP000002451	2681608	Staphylococcus phage vB_SauS-phiIPLA88
UP000240485	2681615	Salinibacter phage M8CR30-2
UP000002576	2681617	Enterobacteria phage HK97 (Bacteriophage HK97)
UP000001804	2681619	Escherichia phage SSL-2009a
UP000000903	2681623	Mycobacterium phage Llij
UP000002581	2681625	Streptococcus phage Sfi11
UP000502302	2681674	Escherichia phage vB_EcoS_XY1
UP000428260	2681766	Maribellus comscasis
UP000424752	2681984	Erwinia sorbitola
UP000462014	2682090	Mucilaginibacter arboris
UP000429232	2682091	Mucilaginibacter ginkgonis
UP000478892	2682100	Zongyanglinia huanghaiensis
UP000559626	2682546	Hymenobacter polaris
UP000459463	2682548	Rhodospirillaceae bacterium LM-1
UP000679874	2682569	Chrysothrix chrysovirus 1
UP000274817	2682610	Zambian malbrouck virus 1
UP000502893	2682812	Escherichia phage Rac
UP000483286	2682977	Deinococcus arboris
UP000439382	2683195	Bordetella sp. 02P26C-1
UP000464495	2683284	Algicella marina
UP000279008	2683335	Lutjanus campechanus-associated papillomavirus 1
UP000621516	2683592	Aestuariibaculum marinum
UP000724672	2683708	Anaeromonas frigoriresistens
UP000430783	2683967	Mycoplasma sp. NEAQ87857
UP000435338	2684397	Flavobacteriaceae bacterium Ap0902
UP000516320	2684405	Corynebacterium poyangense
UP000429360	2684468	Streptomyces sp. QHH-9511
UP000425433	2686052	Escherichia virus Lambda_2G7a
UP000426646	2686057	Escherichia virus Lambda_4C10
UP000438167	2686080	Arthrobacter phage DrYang
UP000433019	2686081	Arthrobacter phage LittleTokyo
UP000431269	2686094	Terricaulis silvestris
UP000464608	2686096	(new) Mycobacterium phage Chupacabra
UP000435913	2686202	Vibrio phage NF
UP000440361	2686206	Klebsiella phage VLC3
UP000464713	2686225	Gordonia phage Gudmit
UP000464225	2686226	Gordonia phage Opie
UP000464752	2686229	(new) Microbacterium phage Terij
UP000465101	2686250	Flavobacterium phage vB_FspS_laban6-1
UP000465108	2686266	(new) Flavobacterium phage vB_FspS_mymlan6-1
UP000464851	2686269	(new) Flavobacterium phage vB_FspS_sniff9-2
UP000464888	2686277	Flavobacterium phage vB_FspS_stinky9-1
UP000430622	2686283	Klebsiella phage vB_Kpn_P545
UP000464544	2686284	Vibrio phage VP-HS15
UP000464369	2686286	Geobacillus phage GBK1
UP000501217	2686291	Elizabethkingia phage TCUEAP1
UP000464231	2686309	Vibrio phage VH2_2019
UP000502819	2686310	Aminobacter phage Erebus
UP000502376	2686311	Sphingomonas phage Eidolon
UP000509582	2686373	Pseudomonas phage CHF17
UP000503413	2686380	Lactobacillus phage JNU_P10
UP000502158	2686382	(new) Lactobacillus phage JNU_P2
UP000501696	2686383	Lactobacillus phage JNU_P4
UP000500866	2686384	Lactobacillus phage JNU_P5
UP000502573	2686385	Lactobacillus phage JNU_P7
